Id,SalePrice
2735,143392.02043739226
2736,161003.75190978433
2737,121701.70451337377
2738,127649.4679828964
2739,163388.39142236242
2740,135320.47879454136
2741,165022.38390147363
2742,156637.25845594064
2743,167043.31098778808
2744,159199.86848654586
2745,160909.34801568024
2746,146976.8556414448
2747,161486.34698457888
2748,125209.35015030351
2749,159893.01520532704
2750,132280.17806433537
2751,150269.94827561767
2752,196037.3791542985
2753,151374.8418211927
2754,177924.95068888649
2755,126509.19450609374
2756,113222.81863021108
2757,88937.33348494855
2758,111596.4150137452
2759,154799.98380872852
2760,130870.6956302606
2761,153228.62500078153
2762,156781.67347049768
2763,169143.51851474046
2764,158252.26261733656
2765,229893.18542798798
2766,118991.25042407459
2767,83620.77491491752
2768,132167.13975378827
2769,157470.30308735583
2770,136601.86095613573
2771,112926.86458014578
2772,115466.03020947197
2773,166694.63046652527
2774,121018.64119054282
2775,125861.5298645557
2776,126221.78955003037
2777,131640.16109494245
2778,118490.57862310973
2779,140825.80322620983
2780,97208.46217152722
2781,126349.74625438971
2782,114622.73853915995
2783,124420.04051204918
2784,128743.85988454154
2785,144065.95567790203
2786,102283.17878036767
2787,119537.675611969
2788,100606.41969990762
2789,148910.38744201246
2790,100722.62678491972
2791,125020.42574576262
2792,76952.9325972228
2793,133921.46967087378
2794,109638.11915372049
2795,120158.26390061635
2796,92619.06957929183
2797,149671.17863534798
2798,153055.86401750884
2799,124650.85770680947
2800,93054.72317841306
2801,100646.94280756975
2802,142527.69902605965
2803,140684.91631135935
2804,134903.8210208468
2805,94471.16828533231
2806,128341.85398020063
2807,156502.506636938
2808,179970.35348022042
2809,131319.96216172108
2810,142399.19876891887
2811,143130.78731029507
2812,184302.65587643295
2813,145381.03470964206
2814,158111.34999513227
2815,111115.53169960092
2816,178459.35126185062
2817,182379.4098416493
2818,147812.26740037865
2819,204820.7283893647
2820,151968.0787214945
2821,148827.7768905737
2822,199889.82234000321
2823,189010.25151011205
2824,169136.71350209226
2825,158370.74090021758
2826,135777.9730498757
2827,134690.18333513956
2828,203338.27222001922
2829,173010.79796024555
2830,217398.26862411512
2831,181957.702269716
2832,221376.0111421048
2833,257123.04557286508
2834,220016.63121971715
2835,229318.46883918223
2836,208977.29008423808
2837,161783.45332461665
2838,161819.164529746
2839,228714.48047326744
2840,194199.94259571863
2841,201141.0246453909
2842,228893.24856321551
2843,159243.31739128998
2844,170734.66599566903
2845,125871.61492080406
2846,221565.97114263294
2847,195363.9926734579
2848,184057.35442338407
2849,209554.70311538898
2850,251170.27572898933
2851,213665.92756523137
2852,222602.41613604524
2853,253866.26084675515
2854,158459.53122080554
2855,190797.5048328638
2856,221919.28958191484
2857,179397.40974339304
2858,199808.22573626245
2859,151599.7310419098
2860,138634.45360629592
2861,141657.2445819733
2862,210622.10752401868
2863,177569.2896896938
2864,242415.84821609466
2865,162202.53056269907
2866,130000.06948340051
2867,126739.39682227858
2868,95510.80087556769
2869,121176.31106352767
2870,159915.32340146703
2871,90632.22121014426
2872,72474.163247762
2873,125292.22652880517
2874,136307.01509441974
2875,108279.75542624839
2876,153137.22833222695
2877,121239.28800029775
2878,156800.9043814396
2879,172192.41114308027
2880,121150.43705752946
2881,143997.03124283685
2882,160708.09488851344
2883,185725.50574344824
2884,197538.9758448272
2885,178446.22208841378
2886,203205.25737744532
2887,106648.16243045406
2888,129547.25101172198
2889,80495.46499494265
2890,110792.86609030119
2891,135781.0098500213
2892,40002.77238125511
2893,83314.36482257365
2894,91365.43099136038
2895,276837.87191930716
2896,271619.26326826145
2897,177096.37156414043
2898,141524.21385424782
2899,202747.15345503215
2900,163394.21102856068
2901,189551.52135066228
2902,183831.79849302064
2903,282605.6473779774
2904,302760.48781856475
2905,85709.19768773539
2906,191371.78357974355
2907,141885.1663647925
2908,144465.6076086742
2909,171753.90288581952
2910,92390.12967043382
2911,111851.90132603401
2912,160230.35107627467
2913,102858.90627862657
2914,87574.53396645974
2915,94011.59470562868
2916,117509.25489576744
2917,200164.19552268248
2918,122503.45797943768
2919,212703.8164318014
